Time	IDX
      4.95	7.67098e-07
      4.96	7.8719e-07
      4.97	8.07282e-07
      4.98	8.27162e-07
      4.99	8.45789e-07
         5	8.64416e-07
      5.01	8.83044e-07
      5.02	9.01671e-07
      5.03	9.2001e-07
      5.04	9.36653e-07
      5.05	9.53296e-07
      5.06	9.69939e-07
      5.07	9.86581e-07
      5.08	1.00288e-06
      5.09	1.01717e-06
       5.1	1.03146e-06
      5.11	1.04575e-06
      5.12	1.06004e-06
      5.13	1.07396e-06
      5.14	1.08567e-06
      5.15	1.09738e-06
      5.16	1.10909e-06
      5.17	1.1208e-06
      5.18	1.13212e-06
      5.19	1.14115e-06
       5.2	1.15018e-06
      5.21	1.15921e-06
      5.22	1.16824e-06
      5.23	1.17688e-06
      5.24	1.18324e-06
      5.25	1.18961e-06
      5.26	1.19597e-06
      5.27	1.20233e-06
      5.28	1.20832e-06
      5.29	1.21212e-06
       5.3	1.21592e-06
      5.31	1.21972e-06
      5.32	1.22352e-06
      5.33	1.22698e-06
      5.34	1.2284e-06
      5.35	1.22981e-06
      5.36	1.23123e-06
      5.37	1.23265e-06
      5.38	1.23376e-06
      5.39	1.23303e-06
       5.4	1.23231e-06
      5.41	1.23158e-06
      5.42	1.23086e-06
      5.43	1.22986e-06
      5.44	1.22727e-06
      5.45	1.22467e-06
      5.46	1.22208e-06
      5.47	1.21949e-06
      5.48	1.21667e-06
      5.49	1.21251e-06
       5.5	1.20835e-06
      5.51	1.20419e-06
      5.52	1.20003e-06
      5.53	1.19569e-06
      5.54	1.19028e-06
      5.55	1.18486e-06
      5.56	1.17944e-06
      5.57	1.17403e-06
      5.58	1.16847e-06
      5.59	1.1621e-06
       5.6	1.15574e-06
      5.61	1.14937e-06
      5.62	 1.143e-06
      5.63	1.13654e-06
      5.64	1.12951e-06
      5.65	1.12248e-06
      5.66	1.11546e-06
      5.67	1.10843e-06
      5.68	1.10135e-06
      5.69	1.09394e-06
       5.7	1.08652e-06
      5.71	1.07911e-06
      5.72	1.0717e-06
      5.73	1.06426e-06
      5.74	1.05671e-06
      5.75	1.04915e-06
      5.76	1.04159e-06
      5.77	1.03404e-06
      5.78	1.02649e-06
      5.79	1.01901e-06
       5.8	1.01153e-06
      5.81	1.00404e-06
      5.82	9.96559e-07
      5.83	9.89112e-07
      5.84	9.81883e-07
      5.85	9.74654e-07
      5.86	9.674239e-07
      5.87	9.601951e-07
      5.88	9.53025e-07
      5.89	9.46202e-07
       5.9	9.39378e-07
      5.91	9.32554e-07
      5.92	9.25731e-07
      5.93	9.18984e-07
      5.94	9.12686e-07
      5.95	9.06389e-07
      5.96	9.00092e-07
      5.97	8.93794e-07
      5.98	8.87587e-07
      5.99	8.81908e-07
         6	8.7623e-07
      6.01	8.70552e-07
      6.02	8.64873e-07
      6.03	8.59295e-07
      6.04	8.54304e-07
      6.05	8.49313e-07
      6.06	8.44322e-07
